,CrimenProv,PobProv,Comunidad,Provincia,Municipio,code,Delito,Nivel,Enero-diciembre 2016,Enero-diciembre 2017,Enero-diciembre 2018,Enero-diciembre 2019,Enero-diciembre 2020,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,Total,MediaTotal,POB2016,POB2017,POB2018,POB2019,POB2020,TotalPob
479,VALENCIA/VALÈNCIA,Valencia/València,COMUNITAT VALENCIANA,VALENCIA/VALÈNCIA,,10,Tráfico de drogas,Provincia,838.0,821.0,949.0,1031.0,903.0,180.0,214.0,238.0,206.0,176.0,248.0,235.0,162.0,240.0,258.0,250.0,201.0,224.0,269.0,278.0,260.0,217.0,263.0,210.0,213.0,4542.0,908.4,2544264,2540707,2547986,2565124,2591875,2557991.2
480,VALLADOLID,Valladolid,CASTILLA Y LEON,VALLADOLID,,1,Homicidios dolosos y asesinatos consumados,Provincia,0.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,13.0,2.6,523679,521130,519851,519546,520649,520971.0
481,VALLADOLID,Valladolid,CASTILLA Y LEON,VALLADOLID,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,2.0,6.0,3.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,18.0,3.6,523679,521130,519851,519546,520649,520971.0
482,VALLADOLID,Valladolid,CASTILLA Y LEON,VALLADOLID,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,125.0,138.0,133.0,167.0,138.0,32.0,41.0,25.0,27.0,33.0,23.0,50.0,32.0,25.0,28.0,36.0,44.0,47.0,34.0,45.0,41.0,43.0,27.0,42.0,26.0,701.0,140.2,523679,521130,519851,519546,520649,520971.0
483,VALLADOLID,Valladolid,CASTILLA Y LEON,VALLADOLID,,4,Secuestro,Provincia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,523679,521130,519851,519546,520649,520971.0
484,VALLADOLID,Valladolid,CASTILLA Y LEON,VALLADOLID,,5,Delitos contra la libertad e indemnidad sexual,Provincia,58.0,60.0,91.0,106.0,110.0,12.0,18.0,16.0,12.0,16.0,10.0,23.0,11.0,14.0,19.0,32.0,26.0,25.0,28.0,32.0,21.0,21.0,22.0,30.0,37.0,425.0,85.0,523679,521130,519851,519546,520649,520971.0
485,VALLADOLID,Valladolid,CASTILLA Y LEON,VALLADOLID,,6,Robos con violencia e intimidación,Provincia,107.0,115.0,130.0,145.0,98.0,21.0,24.0,41.0,21.0,36.0,25.0,31.0,23.0,31.0,39.0,29.0,31.0,26.0,27.0,39.0,53.0,37.0,16.0,20.0,25.0,595.0,119.0,523679,521130,519851,519546,520649,520971.0
486,VALLADOLID,Valladolid,CASTILLA Y LEON,VALLADOLID,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,1154.0,1127.0,1133.0,1094.0,690.0,303.0,310.0,242.0,299.0,321.0,250.0,265.0,291.0,237.0,284.0,253.0,359.0,280.0,244.0,265.0,305.0,237.0,99.0,167.0,187.0,5198.0,1039.6,523679,521130,519851,519546,520649,520971.0
487,VALLADOLID,Valladolid,CASTILLA Y LEON,VALLADOLID,,8,Hurtos,Provincia,5582.0,5356.0,4968.0,4655.0,2791.0,1509.0,1457.0,1336.0,1280.0,1310.0,1353.0,1305.0,1388.0,1292.0,1246.0,1278.0,1152.0,1162.0,1134.0,1148.0,1211.0,943.0,366.0,741.0,741.0,23352.0,4670.4,523679,521130,519851,519546,520649,520971.0
488,VALLADOLID,Valladolid,CASTILLA Y LEON,VALLADOLID,,9,Sustracciones de vehículos,Provincia,212.0,127.0,139.0,143.0,102.0,36.0,57.0,40.0,79.0,53.0,25.0,20.0,29.0,39.0,35.0,41.0,24.0,30.0,28.0,41.0,44.0,32.0,18.0,30.0,22.0,723.0,144.6,523679,521130,519851,519546,520649,520971.0
489,VALLADOLID,Valladolid,CASTILLA Y LEON,VALLADOLID,,10,Tráfico de drogas,Provincia,70.0,29.0,53.0,51.0,65.0,12.0,20.0,16.0,22.0,3.0,6.0,11.0,9.0,13.0,13.0,15.0,12.0,11.0,12.0,16.0,12.0,10.0,11.0,25.0,19.0,268.0,53.6,523679,521130,519851,519546,520649,520971.0
490,ZAMORA,Zamora,CASTILLA Y LEON,ZAMORA,,1,Homicidios dolosos y asesinatos consumados,Provincia,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,180406,177404,174549,172539,170588,175097.2
491,ZAMORA,Zamora,CASTILLA Y LEON,ZAMORA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,14.0,2.8,180406,177404,174549,172539,170588,175097.2
492,ZAMORA,Zamora,CASTILLA Y LEON,ZAMORA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,34.0,29.0,49.0,65.0,51.0,8.0,6.0,7.0,13.0,4.0,9.0,11.0,5.0,10.0,8.0,16.0,15.0,10.0,13.0,22.0,20.0,8.0,12.0,22.0,9.0,228.0,45.6,180406,177404,174549,172539,170588,175097.2
493,ZAMORA,Zamora,CASTILLA Y LEON,ZAMORA,,4,Secuestro,Provincia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,180406,177404,174549,172539,170588,175097.2
494,ZAMORA,Zamora,CASTILLA Y LEON,ZAMORA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,16.0,24.0,38.0,46.0,17.0,1.0,4.0,4.0,7.0,6.0,7.0,8.0,3.0,7.0,11.0,10.0,10.0,8.0,13.0,14.0,11.0,6.0,1.0,6.0,4.0,141.0,28.2,180406,177404,174549,172539,170588,175097.2
495,ZAMORA,Zamora,CASTILLA Y LEON,ZAMORA,,6,Robos con violencia e intimidación,Provincia,36.0,41.0,35.0,41.0,18.0,8.0,12.0,8.0,8.0,11.0,5.0,11.0,14.0,6.0,11.0,10.0,8.0,8.0,11.0,10.0,12.0,2.0,4.0,8.0,4.0,171.0,34.2,180406,177404,174549,172539,170588,175097.2
496,ZAMORA,Zamora,CASTILLA Y LEON,ZAMORA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,371.0,391.0,334.0,294.0,235.0,88.0,108.0,73.0,102.0,107.0,99.0,83.0,102.0,76.0,93.0,78.0,87.0,68.0,80.0,66.0,80.0,84.0,44.0,61.0,46.0,1625.0,325.0,180406,177404,174549,172539,170588,175097.2
497,ZAMORA,Zamora,CASTILLA Y LEON,ZAMORA,,8,Hurtos,Provincia,1252.0,1219.0,1033.0,1099.0,699.0,336.0,312.0,327.0,277.0,297.0,339.0,317.0,266.0,269.0,262.0,268.0,234.0,240.0,297.0,308.0,254.0,174.0,128.0,232.0,165.0,5302.0,1060.4,180406,177404,174549,172539,170588,175097.2
498,ZAMORA,Zamora,CASTILLA Y LEON,ZAMORA,,9,Sustracciones de vehículos,Provincia,63.0,48.0,22.0,34.0,18.0,7.0,14.0,24.0,18.0,14.0,17.0,8.0,9.0,5.0,3.0,2.0,12.0,12.0,9.0,5.0,8.0,5.0,0.0,5.0,8.0,185.0,37.0,180406,177404,174549,172539,170588,175097.2
499,ZAMORA,Zamora,CASTILLA Y LEON,ZAMORA,,10,Tráfico de drogas,Provincia,29.0,33.0,62.0,43.0,40.0,6.0,4.0,10.0,9.0,4.0,10.0,12.0,7.0,8.0,16.0,19.0,19.0,10.0,8.0,13.0,12.0,5.0,7.0,16.0,12.0,207.0,41.4,180406,177404,174549,172539,170588,175097.2
500,ZARAGOZA,Zaragoza,ARAGÓN,ZARAGOZA,,1,Homicidios dolosos y asesinatos consumados,Provincia,8.0,2.0,7.0,4.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,23.0,4.6,950507,953486,954811,964693,972528,959205.0
501,ZARAGOZA,Zaragoza,ARAGÓN,ZARAGOZA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,14.0,9.0,4.0,7.0,26.0,3.0,3.0,2.0,6.0,0.0,6.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,6.0,6.0,9.0,60.0,12.0,950507,953486,954811,964693,972528,959205.0
502,ZARAGOZA,Zaragoza,ARAGÓN,ZARAGOZA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,375.0,307.0,375.0,450.0,307.0,83.0,83.0,107.0,102.0,67.0,73.0,96.0,71.0,96.0,80.0,101.0,98.0,85.0,100.0,143.0,122.0,67.0,76.0,102.0,62.0,1814.0,362.8,950507,953486,954811,964693,972528,959205.0
503,ZARAGOZA,Zaragoza,ARAGÓN,ZARAGOZA,,4,Secuestro,Provincia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,950507,953486,954811,964693,972528,959205.0
504,ZARAGOZA,Zaragoza,ARAGÓN,ZARAGOZA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,238.0,228.0,289.0,242.0,227.0,51.0,70.0,65.0,52.0,47.0,49.0,66.0,66.0,61.0,69.0,77.0,82.0,50.0,53.0,61.0,78.0,67.0,42.0,58.0,60.0,1224.0,244.8,950507,953486,954811,964693,972528,959205.0
505,ZARAGOZA,Zaragoza,ARAGÓN,ZARAGOZA,,6,Robos con violencia e intimidación,Provincia,843.0,748.0,876.0,1005.0,745.0,220.0,206.0,207.0,210.0,204.0,175.0,156.0,213.0,165.0,174.0,217.0,320.0,239.0,247.0,246.0,273.0,209.0,98.0,274.0,164.0,4217.0,843.4,950507,953486,954811,964693,972528,959205.0
506,ZARAGOZA,Zaragoza,ARAGÓN,ZARAGOZA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,2047.0,1990.0,1973.0,1896.0,1568.0,498.0,541.0,437.0,571.0,534.0,480.0,468.0,508.0,488.0,432.0,486.0,567.0,485.0,511.0,449.0,451.0,369.0,255.0,512.0,432.0,9474.0,1894.8,950507,953486,954811,964693,972528,959205.0
507,ZARAGOZA,Zaragoza,ARAGÓN,ZARAGOZA,,8,Hurtos,Provincia,10069.0,9273.0,9070.0,8961.0,5781.0,2495.0,2560.0,2236.0,2778.0,2458.0,2186.0,2078.0,2551.0,2026.0,2041.0,2141.0,2862.0,2350.0,2145.0,1912.0,2554.0,1768.0,801.0,1616.0,1596.0,43154.0,8630.8,950507,953486,954811,964693,972528,959205.0
508,ZARAGOZA,Zaragoza,ARAGÓN,ZARAGOZA,,9,Sustracciones de vehículos,Provincia,325.0,333.0,248.0,220.0,177.0,63.0,76.0,70.0,116.0,84.0,116.0,78.0,55.0,63.0,69.0,54.0,62.0,54.0,37.0,54.0,75.0,48.0,33.0,45.0,51.0,1303.0,260.6,950507,953486,954811,964693,972528,959205.0
509,ZARAGOZA,Zaragoza,ARAGÓN,ZARAGOZA,,10,Tráfico de drogas,Provincia,184.0,214.0,254.0,262.0,245.0,36.0,42.0,53.0,53.0,50.0,58.0,62.0,44.0,40.0,74.0,64.0,76.0,69.0,77.0,53.0,63.0,47.0,61.0,60.0,77.0,1159.0,231.8,950507,953486,954811,964693,972528,959205.0
510,ÁVILA,Ávila,CASTILLA Y LEON,ÁVILA,,1,Homicidios dolosos y asesinatos consumados,Provincia,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,1.2,162514,160700,158498,157640,157664,159403.2
511,ÁVILA,Ávila,CASTILLA Y LEON,ÁVILA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,5.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,162514,160700,158498,157640,157664,159403.2
512,ÁVILA,Ávila,CASTILLA Y LEON,ÁVILA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,42.0,44.0,58.0,55.0,33.0,12.0,14.0,10.0,6.0,9.0,10.0,12.0,13.0,12.0,16.0,18.0,12.0,10.0,13.0,15.0,17.0,11.0,5.0,7.0,10.0,232.0,46.4,162514,160700,158498,157640,157664,159403.2
513,ÁVILA,Ávila,CASTILLA Y LEON,ÁVILA,,4,Secuestro,Provincia,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,162514,160700,158498,157640,157664,159403.2
514,ÁVILA,Ávila,CASTILLA Y LEON,ÁVILA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,26.0,30.0,27.0,44.0,31.0,2.0,7.0,7.0,10.0,4.0,6.0,8.0,12.0,3.0,8.0,9.0,7.0,9.0,13.0,13.0,9.0,8.0,5.0,9.0,9.0,158.0,31.6,162514,160700,158498,157640,157664,159403.2
515,ÁVILA,Ávila,CASTILLA Y LEON,ÁVILA,,6,Robos con violencia e intimidación,Provincia,38.0,32.0,39.0,23.0,13.0,7.0,13.0,12.0,6.0,10.0,11.0,7.0,4.0,12.0,7.0,14.0,6.0,3.0,5.0,8.0,7.0,5.0,1.0,4.0,3.0,145.0,29.0,162514,160700,158498,157640,157664,159403.2
516,ÁVILA,Ávila,CASTILLA Y LEON,ÁVILA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,586.0,420.0,429.0,393.0,314.0,189.0,117.0,116.0,164.0,148.0,97.0,72.0,103.0,146.0,92.0,87.0,104.0,88.0,103.0,91.0,111.0,103.0,59.0,82.0,70.0,2142.0,428.4,162514,160700,158498,157640,157664,159403.2
517,ÁVILA,Ávila,CASTILLA Y LEON,ÁVILA,,8,Hurtos,Provincia,892.0,870.0,821.0,759.0,524.0,195.0,202.0,301.0,194.0,211.0,235.0,241.0,183.0,175.0,194.0,262.0,190.0,171.0,177.0,229.0,182.0,159.0,68.0,175.0,122.0,3866.0,773.2,162514,160700,158498,157640,157664,159403.2
518,ÁVILA,Ávila,CASTILLA Y LEON,ÁVILA,,9,Sustracciones de vehículos,Provincia,35.0,31.0,44.0,32.0,23.0,5.0,12.0,13.0,5.0,11.0,6.0,6.0,8.0,6.0,12.0,8.0,18.0,7.0,8.0,8.0,9.0,9.0,2.0,7.0,5.0,165.0,33.0,162514,160700,158498,157640,157664,159403.2
519,ÁVILA,Ávila,CASTILLA Y LEON,ÁVILA,,10,Tráfico de drogas,Provincia,27.0,34.0,39.0,42.0,41.0,5.0,5.0,7.0,10.0,7.0,6.0,15.0,6.0,4.0,10.0,15.0,10.0,7.0,10.0,17.0,8.0,8.0,11.0,16.0,6.0,183.0,36.6,162514,160700,158498,157640,157664,159403.2
